path_id,time,state_1,state_2,fate_label
path_0000,0.95,1.0743575044269968,0.7890300784912947,major
path_0000,0.975,1.153550484003207,0.7803611846554585,major
path_0000,1.0,1.201320965057575,0.8219653758317608,major
path_0001,0.0,-1.1592090072614762,0.0006313713699251084,rare
path_0001,0.025,-1.0683704462019554,-0.0423299048642482,rare
path_0001,0.05,-1.0626836923762975,0.013649765668165025,rare
path_0001,0.075,-0.9949859736356673,0.017019869803663573,rare
path_0001,0.1,-0.9809843875280454,-0.0025844805329500033,rare
path_0001,0.125,-0.9231401343252696,0.026205374784854137,rare
path_0001,0.15,-0.8694225024863986,0.0003612416515437728,rare
path_0001,0.175,-0.8156235129462417,-0.026188982685115332,rare
path_0001,0.2,-0.7618702546686907,-0.02210770333223915,rare
path_0001,0.225,-0.7213368761782197,-0.014509537485516762,rare
path_0001,0.25,-0.6538120826153091,0.0007579935348688369,rare
path_0001,0.275,-0.5919366472233575,-0.04468003218031973,rare
path_0001,0.3,-0.5558865626692412,0.017199827329089014,rare
path_0001,0.325,-0.5302604505015313,0.04414424372439259,rare
path_0001,0.35,-0.3085612369613612,0.004251656370909,rare
path_0001,0.375,-0.21505568994599858,0.01214395076203702,rare
path_0001,0.4,-0.20757063073782878,0.012959027449014709,rare
path_0001,0.425,-0.16830443296209385,-0.006814941878377539,rare
path_0001,0.45,-0.13324039898965342,0.02108519654855662,rare
path_0001,0.475,-0.05375715105287782,0.011692374671065785,rare
path_0001,0.5,0.016938935017107516,-0.10694100144247508,rare
path_0001,0.525,0.07605126495801684,-0.1376851645930128,rare
path_0001,0.55,0.11447658466630693,-0.1517227530792405,rare
path_0001,0.575,0.15819237859796154,-0.20328999233961623,rare
path_0001,0.6,0.22652316545054163,-0.22899990421069832,rare
path_0001,0.625,0.2985296656874861,-0.27253810605219814,rare
path_0001,0.65,0.3941264264867381,-0.29824186677315134,rare
path_0001,0.675,0.42865972180725515,-0.32578129163164066,rare
path_0001,0.7,0.5172456232320584,-0.35839873094713165,rare
path_0001,0.725,0.5188990800499014,-0.41443740935635387,rare
path_0001,0.75,0.6154767443817674,-0.4443624957139361,rare
path_0001,0.775,0.6571779774672674,-0.5008328938982228,rare
path_0001,0.8,0.7022770419299057,-0.5482800403605932,rare
path_0001,0.825,0.7566718105244088,-0.5540653254835031,rare
path_0001,0.85,0.8296105811785449,-0.6368354786438837,rare
path_0001,0.875,0.9059067526685352,-0.6546825560706708,rare
path_0001,0.9,0.946274861983253,-0.6879216977080502,rare
path_0001,0.925,1.0074761866829731,-0.7238915344330941,rare
path_0001,0.95,1.079459883792308,-0.7683792758266287,rare
path_0001,0.975,1.1323788292350216,-0.8247525849877642,rare
path_0001,1.0,1.205101361469979,-0.8814233357383798,rare
path_0002,0.0,-1.1223051980176124,-0.009113817938273327,rare
path_0002,0.025,-1.0612442264920225,0.01343594042150484,rare
path_0002,0.05,-1.0574151058937877,-0.012057891631110205,rare
path_0002,0.075,-0.9979491218983564,0.00925550153843419,rare
path_0002,0.1,-0.95248845875812,0.016792180455172577,rare
path_0002,0.125,-0.9114737258867591,0.022900768758142964,rare
path_0002,0.15,-0.8820097230452744,-0.004068767769680166,rare
path_0002,0.175,-0.8070541339328399,-0.015600621839530879,rare
path_0002,0.2,-0.7713542445488029,0.030699850340449468,rare
path_0002,0.225,-0.7228859121679488,-0.009390385899107088,rare
path_0002,0.25,-0.6551902438209017,-0.02271952622959247,rare
path_0002,0.275,-0.6371871943794696,0.021317070258612184,rare
path_0002,0.3,-0.5987345172349148,0.00515570184862211,rare
path_0002,0.325,-0.5375080260655886,0.03134723714836154,rare
path_0002,0.35,-0.3084377184108703,-0.010829205313045683,rare
path_0002,0.375,-0.24649896327192228,0.007475438296134614,rare
path_0002,0.4,-0.18896118348893828,0.008468662128666144,rare
path_0002,0.425,-0.13161722971899475,0.013439480486044911,rare
path_0002,0.45,-0.14561800881761935,-0.028901545721337584,rare
path_0002,0.475,-0.07074963088590941,-0.04914884415220753,rare
path_0002,0.5,-0.008735475012067475,-0.0562986791086712,rare
path_0002,0.525,0.04737574651661624,-0.09372711818953813,rare
path_0002,0.55,0.14297394979748662,-0.15392192130731688,rare
path_0002,0.575,0.16957574164385075,-0.1674203981086784,rare
path_0002,0.6,0.22308590810123397,-0.2222396456593172,rare
path_0002,0.625,0.30545114640974114,-0.24450460646278752,rare
path_0002,0.65,0.3671770994351944,-0.308667894250256,rare
path_0002,0.675,0.4411033967673976,-0.35532907216945275,rare
path_0002,0.7,0.4912480423431452,-0.383708891412614,rare
path_0002,0.725,0.5406972336142519,-0.4546487080456153,rare
path_0002,0.75,0.5999165636876931,-0.4838531824321611,rare
path_0002,0.775,0.6706000020295841,-0.454877694236687,rare
path_0002,0.8,0.7154784787238568,-0.5225807957728658,rare
path_0002,0.825,0.8001740450675844,-0.6025849442024513,rare
path_0002,0.85,0.8541623919413737,-0.6244856942066377,rare
path_0002,0.875,0.8912032782136367,-0.6404091103413302,rare
path_0002,0.9,0.948881638752247,-0.7056258056727421,rare
path_0002,0.925,1.0351600663909895,-0.7082942261935492,rare
path_0002,0.95,1.0813306101367943,-0.7593818887113284,rare
path_0002,0.975,1.111630469751777,-0.813393997791327,rare
path_0002,1.0,1.2089384744421974,-0.8668610027969819,rare
path_0003,0.0,-1.1371091209624524,0.005642582009420083,major
path_0003,0.025,-1.0970601099659938,0.023700355085860682,major
path_0003,0.05,-1.0302454265807883,-0.024306932785694537,major
path_0003,0.075,-1.0214383460825203,0.010766935384769933,major
path_0003,0.1,-0.9671326372722451,0.03980278221264446,major
path_0003,0.125,-0.8917717069040898,-0.016413178817102532,major
path_0003,0.15,-0.8817870708587439,-0.02530888170710499,major
path_0003,0.175,-0.8120162665989892,-0.012105455821783493,major
path_0003,0.2,-0.7857394079442663,-0.025306821765977063,major
path_0003,0.225,-0.7072057037600589,-0.01493912347943055,major
path_0003,0.25,-0.6958943826929969,-0.03772950421577976,major
path_0003,0.275,-0.6224604481667446,0.0046087084073241046,major
path_0003,0.3,-0.568708615450075,0.02871016646545597,major
path_0003,0.325,-0.531968435957623,-0.006886962248502989,major
path_0003,0.35,-0.3120756466170992,0.002153122295725721,major
path_0003,0.375,-0.23294935413292073,0.005140478468798431,major
path_0003,0.4,-0.23894668638078642,0.024709149832050994,major
path_0003,0.425,-0.1475767025994559,-0.007797832627855397,major
path_0003,0.45,-0.125682982821241,-0.038404962483892344,major
path_0003,0.475,-0.05353756397903629,0.03176648570073351,major
path_0003,0.5,-0.022608261967934966,0.11675737481632897,major
path_0003,0.525,0.09089748087180857,0.13038660905020968,major
path_0003,0.55,0.11957786852586862,0.1297199472507744,major
path_0003,0.575,0.17961602269461668,0.20257909580633787,major
path_0003,0.6,0.23783359245792363,0.23111289652330144,major
path_0003,0.625,0.3037339302911348,0.24758181546048574,major
path_0003,0.65,0.37641301413451717,0.3292328080410012,major
path_0003,0.675,0.4113963389634361,0.3338401874423163,major
path_0003,0.7,0.5224166204493389,0.4091887488603401,major
path_0003,0.725,0.49360095978019536,0.42295744571638066,major
path_0003,0.75,0.5796003029295534,0.4454010440767667,major
path_0003,0.775,0.6462028151899515,0.5031310208926967,major
path_0003,0.8,0.717361965748229,0.5150129632860204,major
path_0003,0.825,0.7582746053703093,0.5383418232251648,major
path_0003,0.85,0.8381927111786454,0.6235497839120371,major
path_0003,0.875,0.9172227577192674,0.6764409384531267,major
path_0003,0.9,0.9619695802310132,0.687377385640257,major
path_0003,0.925,1.0628046543877825,0.7155588483618218,major
path_0003,0.95,1.052864025594251,0.7634938499498546,major
path_0003,0.975,1.1438912366729554,0.8383646987169043,major
path_0003,1.0,1.1905403055282189,0.8175875263103465,major
path_0004,0.0,-1.1353356443934528,-0.009034647034062947,major
path_0004,0.025,-1.1241582243732706,-0.01825494755904067,major
path_0004,0.05,-1.0529364874970872,-0.035352873014524215,major
path_0004,0.075,-0.9788439725213454,-0.0033919093103543033,major
path_0004,0.1,-0.9602299187039273,0.020928457912948187,major
path_0004,0.125,-0.9289021701397178,0.001171606913611336,major
path_0004,0.15,-0.8684410183254045,0.009539783653569644,major
path_0004,0.175,-0.7705974141853125,-0.022035185867431806,major
path_0004,0.2,-0.773669572220713,0.04225371368935622,major
path_0004,0.225,-0.7430677736383206,0.03223817012831286,major
path_0004,0.25,-0.6762326395458809,0.020564352836701664,major
path_0004,0.275,-0.6193614599648692,0.006340208294753921,major
path_0004,0.3,-0.6011820867926297,-0.0029837832190954053,major
path_0004,0.325,-0.5224360065373017,-0.007726996086419017,major
path_0004,0.35,-0.3017333269341612,-0.019646824589260085,major
path_0004,0.375,-0.2117320212415865,0.031911651910877185,major
path_0004,0.4,-0.2143883756369872,-0.000443849553073976,major
path_0004,0.425,-0.13517510371426916,0.005844732191877854,major
path_0004,0.45,-0.1186798827076612,0.012342172153755573,major
path_0004,0.475,-0.08217551606052446,0.02493793454159883,major
path_0004,0.5,0.015300588714491662,0.08129850781947232,major
path_0004,0.525,0.06924562337452894,0.1177385861236194,major
path_0004,0.55,0.09418443704101806,0.16302240728188713,major
path_0004,0.575,0.2059754687232666,0.20351374083655774,major
path_0004,0.6,0.25466495834456904,0.21305965685765615,major
path_0004,0.625,0.2950132045191982,0.26137801994823967,major
path_0004,0.65,0.3498992568242706,0.29671195139363893,major
path_0004,0.675,0.4318631184822018,0.35879789790209876,major
path_0004,0.7,0.4969223114393687,0.4224324055988088,major
path_0004,0.725,0.5435154545998443,0.43438540073574794,major
path_0004,0.75,0.6036350629576099,0.4313907264580615,major
path_0004,0.775,0.6388397886767785,0.5116868408842734,major
path_0004,0.8,0.711257170706488,0.539926710122464,major
path_0004,0.825,0.7515485971136987,0.585334770835148,major
path_0004,0.85,0.8341024860812509,0.6219500282317292,major
path_0004,0.875,0.9038775495420652,0.6243488314150917,major
path_0004,0.9,0.982074016210795,0.6701636572877477,major
path_0004,0.925,1.0140484284199283,0.7248755452133055,major
path_0004,0.95,1.1006827092000075,0.7749277749401443,major
path_0004,0.975,1.1592825013719341,0.8154865360736584,major
path_0004,1.0,1.1995672540514823,0.8339214316943756,major
path_0005,0.0,-1.1593725810023294,0.0007964777503502861,major
path_0005,0.025,-1.0975802154914538,-0.012803904282348845,major
path_0005,0.05,-1.0273407669533496,0.006090345221188134,major
path_0005,0.075,-1.0304594148666142,0.029805147591039152,major
path_0005,0.1,-0.9947510273179659,0.007957491908115167,major
path_0005,0.125,-0.9247115342669973,0.03153231485399241,major
path_0005,0.15,-0.8498962748178166,-0.023248469440661643,major
path_0005,0.175,-0.799268043554474,-0.04029733199635548,major
path_0005,0.2,-0.7554550373655681,-0.0008431785107812028,major
path_0005,0.225,-0.7431388004964512,0.019701255455077976,major
path_0005,0.25,-0.6621917547172792,0.003944067776270204,major
path_0005,0.275,-0.6247476960642421,0.008153473304189978,major
path_0005,0.3,-0.5903310935462969,0.011292672626130405,major
path_0005,0.325,-0.5732680587656367,-0.06756611639922876,major
path_0005,0.35,-0.27064721370705014,0.007843989670380924,major
path_0005,0.375,-0.25329175448848196,-0.02154473697807562,major
path_0005,0.4,-0.17354593434938126,-0.010232365770571463,major
path_0005,0.425,-0.17204954086124397,-0.019340752480503202,major
path_0005,0.45,-0.1040109047850504,-0.04420602486812161,major
path_0005,0.475,-0.06376834979890247,0.02434170275033199,major
path_0005,0.5,-0.0028749619162325834,0.0906452526846005,major
path_0005,0.525,0.05026862988173103,0.11039006990772347,major
path_0005,0.55,0.08261296731140225,0.14358309638621283,major
path_0005,0.575,0.15887318253073385,0.19780004051116237,major
path_0005,0.6,0.23528188943791126,0.22299626150494342,major
path_0005,0.625,0.3031227044803127,0.25244822182901,major
path_0005,0.65,0.3372857043534046,0.2572534105227065,major
path_0005,0.675,0.4184606370424156,0.3475575295613404,major
path_0005,0.7,0.47873060953246027,0.374553202271164,major
path_0005,0.725,0.5607106908872679,0.4098601200176868,major
path_0005,0.75,0.6354954289004809,0.45766835024020275,major
path_0005,0.775,0.6433102640468302,0.49411357692039704,major
path_0005,0.8,0.7182240184397726,0.5481935894502517,major
path_0005,0.825,0.8171838761482598,0.5819848202387543,major
path_0005,0.85,0.8539154647527519,0.6362264236816324,major
path_0005,0.875,0.9084480006145661,0.6948717754298738,major
path_0005,0.9,0.952993409512962,0.6826432607504266,major
path_0005,0.925,0.995321825344319,0.7283114495483334,major
path_0005,0.95,1.0376247448964822,0.7848322892895595,major
path_0005,0.975,1.1257093369237765,0.8239571313292575,major
path_0005,1.0,1.2068104157628272,0.825663541557419,major
path_0006,0.0,-1.1083403807187358,-0.015695894425471334,major
path_0006,0.025,-1.120064210854083,-0.008563976865050895,major
path_0006,0.05,-1.04637552432788,-0.021833815425876545,major
path_0006,0.075,-0.992558672956568,0.002448488103985231,major
path_0006,0.1,-0.9650852970538724,-0.021249008073322927,major
path_0006,0.125,-0.9121593904013633,-0.005705831593765572,major
path_0006,0.15,-0.9075596823938055,0.005865450681729948,major
path_0006,0.175,-0.8385439925678716,-0.006733675587414128,major
path_0006,0.2,-0.7902233088815225,-0.007474798872113421,major
path_0006,0.225,-0.7346523940963433,-0.008082074716458554,major
path_0006,0.25,-0.6873689298509985,-0.014076340737604194,major
path_0006,0.275,-0.610928448658464,0.008306637345463483,major
path_0006,0.3,-0.5732804309640177,0.025580699095693073,major
path_0006,0.325,-0.5475927065589534,0.007975851810847853,major
path_0006,0.35,-0.2915532224098472,-0.017725935377289007,major
path_0006,0.375,-0.21456567144970592,-0.017960853708741228,major
path_0006,0.4,-0.1512659145859821,0.046788388317933256,major
path_0006,0.425,-0.2039806255007473,0.017614731428448417,major
path_0006,0.45,-0.13758906039573482,0.010677099854451196,major
path_0006,0.475,-0.056880230739934604,-0.012789715478041502,major
path_0006,0.5,0.0015651252092825012,0.10307024334515802,major
path_0006,0.525,0.06443899032879347,0.1531892092257366,major
path_0006,0.55,0.10509987569624689,0.19219375229629104,major
path_0006,0.575,0.17933311603573351,0.16657075531135293,major
path_0006,0.6,0.2507158964389226,0.2658323584427521,major
path_0006,0.625,0.3035476746534071,0.27484887509382583,major
path_0006,0.65,0.36207353770299555,0.265285038292121,major
path_0006,0.675,0.4606215903520728,0.3857949984727468,major
path_0006,0.7,0.5099709883149711,0.3949859181634012,major
path_0006,0.725,0.5420384971755553,0.41869492004065006,major
path_0006,0.75,0.6316947385618679,0.4801717043024144,major
path_0006,0.775,0.6368510551838359,0.4930199138719758,major
path_0006,0.8,0.7271155600877983,0.529944799095514,major
path_0006,0.825,0.7941092230522419,0.6199597354933135,major
path_0006,0.85,0.8801405446876237,0.6322559321359278,major
path_0006,0.875,0.8822660874346806,0.676571763976837,major
path_0006,0.9,0.9356433415134014,0.6858038579110171,major
path_0006,0.925,1.006446151251044,0.7296608859612458,major
path_0006,0.95,1.0866739620309782,0.7945219043828524,major
path_0006,0.975,1.146479445063511,0.7786612377389405,major
path_0006,1.0,1.2127037364058904,0.8663220446023294,major
path_0007,0.0,-1.1329491176578093,-0.01326637645635117,major
path_0007,0.025,-1.1059536189800923,-0.00865619916805809,major
path_0007,0.05,-1.037866594230118,-0.03721508164570777,major
path_0007,0.075,-1.017622636617867,0.027216868368309968,major
path_0007,0.1,-0.970465524563788,0.02735284004644789,major
path_0007,0.125,-0.8973699079612827,-0.03785452181488348,major
path_0007,0.15,-0.8840456627102499,0.0387379604614742,major
path_0007,0.175,-0.8537816348192717,-0.012193690036997652,major
path_0007,0.2,-0.77012339549658,0.005254918634241669,major
path_0007,0.225,-0.692028389423241,-0.01969851841382537,major
path_0007,0.25,-0.6752346896347942,0.01528958289676657,major
path_0007,0.275,-0.6368842463252309,-0.01819071235925799,major
path_0007,0.3,-0.5926930107376895,-0.02445842931545066,major
path_0007,0.325,-0.5364906279766245,0.021671645331285738,major
path_0007,0.35,-0.2904876731189012,0.013318662806905992,major
path_0007,0.375,-0.28067057394570327,-0.037588096375326556,major
path_0007,0.4,-0.17515279565351766,-0.0037226156712802274,major
path_0007,0.425,-0.15161330070414206,-0.030076588810839255,major
path_0007,0.45,-0.13941165178101975,0.02335553185433397,major
path_0007,0.475,-0.061190316954119944,0.051180065654818536,major
path_0007,0.5,0.00021004252509684455,0.10047311703456975,major
path_0007,0.525,0.0485573648411604,0.06941559033724876,major
path_0007,0.55,0.10043457230664171,0.16526996478745176,major
path_0007,0.575,0.1849632824910154,0.18750684044195337,major
path_0007,0.6,0.26336876942187953,0.21933892773356897,major
path_0007,0.625,0.27624775852291017,0.2876588857805202,major
path_0007,0.65,0.34572254673087344,0.3134820956247676,major
path_0007,0.675,0.3904806700355496,0.31742644626674643,major
path_0007,0.7,0.4664279386055708,0.43058048878909383,major
path_0007,0.725,0.5492152837457076,0.41913208810718383,major
path_0007,0.75,0.5915017999797045,0.46811482094728757,major
path_0007,0.775,0.6625737967288908,0.5165213876791311,major
path_0007,0.8,0.7607627390657239,0.5342205390861082,major
path_0007,0.825,0.8330949973812335,0.5408161840327094,major
path_0007,0.85,0.844413279883629,0.6034877514046652,major
path_0007,0.875,0.9104792206726944,0.6298865581503779,major
path_0007,0.9,0.9433211682214694,0.6960551178324599,major
path_0007,0.925,0.99241026661302,0.7970473347557488,major
path_0007,0.95,1.1033718182044168,0.7892909644683652,major
path_0007,0.975,1.1478991542899555,0.8215391193589223,major
path_0007,1.0,1.1970657321021445,0.8550292714130222,major
path_0008,0.0,-1.154763469853209,-0.021168910326789265,major
path_0008,0.025,-1.1065564918486612,0.029207931870818226,major
path_0008,0.05,-1.0489521633570513,0.03287797275994696,major
path_0008,0.075,-0.987898435735837,0.04589012037213684,major
path_0008,0.1,-0.9564405003447946,0.0035565929437153423,major
path_0008,0.125,-0.922034787697166,0.02474988170807668,major
path_0008,0.15,-0.8750575866920011,0.013265113666513274,major
path_0008,0.175,-0.8535712217297453,-0.009132600152445812,major
path_0008,0.2,-0.743070775887221,0.010706770439168508,major
path_0008,0.225,-0.6975731530922804,-0.010134484517018792,major
path_0008,0.25,-0.682039569966575,-0.03368550652715935,major
path_0008,0.275,-0.6305355702413004,0.016819419677189622,major
path_0008,0.3,-0.5877026966481503,0.0021082812286375373,major
path_0008,0.325,-0.5550646557047667,-0.016965233637971443,major
path_0008,0.35,-0.2796702536435165,0.015795174590114824,major
path_0008,0.375,-0.24715507040479695,0.01433707717231922,major
path_0008,0.4,-0.17656625827476835,-0.009461790697639047,major
path_0008,0.425,-0.18308596443181974,-0.04504516572201404,major
path_0008,0.45,-0.11497142488189445,-0.01460108612210019,major
path_0008,0.475,-0.05817789031835423,0.025215929129267914,major
path_0008,0.5,-0.004955042632503502,0.08500426532667363,major
path_0008,0.525,0.052731421486754304,0.13648579957858237,major
path_0008,0.55,0.10419855723557334,0.1418123289270375,major
path_0008,0.575,0.17181198342541434,0.2018506830105858,major
path_0008,0.6,0.21803832299495052,0.2548616815751587,major
path_0008,0.625,0.2641441761046799,0.26695168477223746,major
path_0008,0.65,0.3669322804698234,0.2789053058399679,major
path_0008,0.675,0.42732548332900466,0.36430614139482,major
path_0008,0.7,0.48467921993553237,0.38499193748528315,major
path_0008,0.725,0.5382039425920665,0.4245856126178635,major
path_0008,0.75,0.6190774923852095,0.458360083737246,major
path_0008,0.775,0.6501390375059704,0.5196739086468461,major
path_0008,0.8,0.7318611097495681,0.5620045383128087,major
path_0008,0.825,0.757246359676605,0.6018875497914857,major
path_0008,0.85,0.8365413953361314,0.5996481650013477,major
path_0008,0.875,0.9153573249976648,0.6634801163972762,major
path_0008,0.9,0.9383232075432799,0.6907476928819498,major
path_0008,0.925,1.0327823311311695,0.6986425356730692,major
path_0008,0.95,1.0909093016292184,0.7685418591441846,major
path_0008,0.975,1.1503001291071417,0.7668193832439617,major
path_0008,1.0,1.231964978734452,0.8377472237566014,major
path_0009,0.0,-1.1616923671500727,-0.004800364129261413,major
path_0009,0.025,-1.091794430673604,-0.002846977247164483,major
path_0009,0.05,-1.0244717670212553,-0.004709683941422842,major
path_0009,0.075,-0.975438785306504,-0.004064008421655249,major
path_0009,0.1,-0.9609831159758124,-0.0318389253616133,major
path_0009,0.125,-0.929992609039421,0.005896336551332286,major
path_0009,0.15,-0.8957390531820842,0.03379194139629223,major
path_0009,0.175,-0.8151484776735294,-0.007139557006984446,major
path_0009,0.2,-0.7740116291535932,0.03348497715077248,major
path_0009,0.225,-0.709361590118351,-0.037999344704345205,major
path_0009,0.25,-0.6861503241134848,0.018372416123076597,major
path_0009,0.275,-0.6475788330938668,0.007151174835539223,major
path_0009,0.3,-0.6287952418701864,-0.011773568138546834,major
path_0009,0.325,-0.5339056016026368,0.014522484617430218,major
path_0009,0.35,-0.2896570028013261,0.018533275494807624,major
path_0009,0.375,-0.2697818183790852,-0.0037381909851431716,major
path_0009,0.4,-0.19631340293962124,-0.03144571301832246,major
path_0009,0.425,-0.13414700101417196,0.0058350564264844345,major
path_0009,0.45,-0.14214980749150316,0.011066117320440575,major
path_0009,0.475,-0.0767456788367688,0.025596102225243538,major
path_0009,0.5,-0.02743028512824918,0.0700380187570338,major
path_0009,0.525,0.01601768486435161,0.12022194226347341,major
path_0009,0.55,0.15704316456920261,0.14561913742976992,major
path_0009,0.575,0.13388842644905313,0.18357722186150136,major
path_0009,0.6,0.23860348987015537,0.23485468061835507,major
path_0009,0.625,0.2986747461241066,0.30089631755164914,major
path_0009,0.65,0.35622454143452903,0.3011520520485332,major
path_0009,0.675,0.4269762914790465,0.3566179041377186,major
path_0009,0.7,0.4757217086032779,0.38147938498927664,major
path_0009,0.725,0.5269663236105352,0.4395817248900697,major
path_0009,0.75,0.5688945648937338,0.4659701483167086,major
path_0009,0.775,0.6777511695284535,0.5011379521077819,major
path_0009,0.8,0.6851476257958625,0.5376118025385284,major
path_0009,0.825,0.7945378815052067,0.5840902414322687,major
path_0009,0.85,0.8183126561247998,0.6638909673202686,major
path_0009,0.875,0.9186130811518713,0.6598677791255357,major
path_0009,0.9,1.0154574204273719,0.6896014910974811,major
path_0009,0.925,0.9897551875355386,0.730747483444804,major
path_0009,0.95,1.0813497397627445,0.7412590215839824,major
path_0009,0.975,1.153829198182223,0.831069497610462,major
path_0009,1.0,1.1715325855985328,0.836969666648481,major
path_0010,0.0,-1.1745176020620307,-0.026112779190531645,major
path_0010,0.025,-1.0939726768046008,0.0018039404235981407,major
path_0010,0.05,-1.059983707455035,0.006161694072387032,major
path_0010,0.075,-1.0161083059052451,-0.013055837563093281,major
path_0010,0.1,-0.9691088919554374,-0.004994186459541686,major
path_0010,0.125,-0.913531141635072,0.010221012583701158,major
path_0010,0.15,-0.8813430688763393,-0.005874895774502965,major
path_0010,0.175,-0.8309837458046103,-0.01253547742381148,major
path_0010,0.2,-0.7564241901282813,-0.014193367952727251,major
path_0010,0.225,-0.7281144709559118,-0.020451972363249134,major
path_0010,0.25,-0.6637142237712148,0.02202142604925101,major
path_0010,0.275,-0.6271628325198154,0.038732089956282766,major
path_0010,0.3,-0.6255095493015925,-0.013884633227114224,major
path_0010,0.325,-0.5230053000689653,-0.031179847305758717,major
path_0010,0.35,-0.283373200489616,0.0014265204093092748,major
path_0010,0.375,-0.2449836658315287,-0.0009107045124512068,major
path_0010,0.4,-0.18301170627273197,0.021663040335357132,major
path_0010,0.425,-0.1882304442921494,-0.02645202856097411,major
path_0010,0.45,-0.11112062087763257,-0.02353934756155675,major
path_0010,0.475,-0.02178746307181144,0.03657207611856635,major
path_0010,0.5,0.004609950922223183,0.07374168606666343,major
path_0010,0.525,0.05264375251523458,0.1012599649081036,major
path_0010,0.55,0.15376047834392648,0.16183851755746578,major
path_0010,0.575,0.13964953799083335,0.1804489065613009,major
path_0010,0.6,0.2506111285298885,0.24021209483631414,major
path_0010,0.625,0.32456521648703657,0.2758296775711809,major
path_0010,0.65,0.35491047510959034,0.30559347686296057,major
path_0010,0.675,0.42582994233560256,0.3586073181251915,major
path_0010,0.7,0.4671997161782416,0.37984566698591593,major
path_0010,0.725,0.5513922458511571,0.42787687351291365,major
path_0010,0.75,0.5979010161186005,0.4804225620555138,major
path_0010,0.775,0.6451761160416605,0.5143649068583077,major
path_0010,0.8,0.7444688125401592,0.5407646618723544,major
path_0010,0.825,0.7781960807049989,0.558402471468249,major
path_0010,0.85,0.8326629025481013,0.6049516034319985,major
path_0010,0.875,0.919996700507151,0.6516104253482362,major
path_0010,0.9,0.9543066205369135,0.7170716541431355,major
path_0010,0.925,1.0184588374442867,0.7451259021301293,major
path_0010,0.95,1.072813027349283,0.7804623376460793,major
path_0010,0.975,1.136481160308848,0.8370849119621265,major
path_0010,1.0,1.2046370748623243,0.8219252055177806,major
path_0011,0.0,-1.1597419144136494,-0.025269977671753808,major
path_0011,0.025,-1.091989647698603,0.015726969869509704,major
path_0011,0.05,-1.0504117503419317,-0.010104285136903106,major
path_0011,0.075,-1.0311100362843464,-0.000924916197997501,major
path_0011,0.1,-0.9744435338202179,0.018599101593255264,major
path_0011,0.125,-0.9216889108131826,0.009138891808284979,major
path_0011,0.15,-0.8762621258197095,0.021876647800521565,major
path_0011,0.175,-0.8397608839689639,-0.007097465949786703,major
path_0011,0.2,-0.7606199662308518,0.03352355246619529,major
path_0011,0.225,-0.7536265150472713,-0.02542765169922384,major
path_0011,0.25,-0.6683729404673279,0.03159036269696577,major
path_0011,0.275,-0.6137532093056035,0.014328806512786568,major
path_0011,0.3,-0.6046723371443252,0.005238966341625457,major
path_0011,0.325,-0.525890091352424,0.004254939602037473,major
path_0011,0.35,-0.2739128925753176,0.015077417476303067,major
